frame,id,x,y
36,2,14.15267416,4.433826234
36,3,3.800829961,2.593294798
36,4,7.400916241,2.847549059
37,1,10.06233242,1.735696394
37,2,14.22399238,4.332381674
37,3,3.826280772,2.593339557
37,4,7.39978746,2.72455086
38,1,10.10715373,1.805798604
38,2,14.24807389,4.332533869
38,3,3.826280772,2.593339557
38,4,7.425067564,2.662380448
39,1,10.16242858,1.805777511
39,2,14.24807389,4.332533869
39,3,3.811769193,2.530724305
39,4,7.423634069,2.47275384
40,1,10.19007214,1.805766963
40,2,14.27215847,4.332686084
40,3,3.811769193,2.530724305
40,4,7.422659355,2.343816008
41,1,10.23421572,1.8753261
41,2,14.27215847,4.332686084
41,3,3.79714394,2.467618567
41,4,7.448641665,2.278596518
42,1,10.28930125,1.875315348
42,2,14.29624613,4.332838318
42,3,3.771495815,2.467582248
42,4,7.448250867,2.21282437
43,1,10.31685012,1.87530997
43,2,14.32033686,4.332990571
43,3,3.771495815,2.467582248
43,4,7.447856915,2.146521376
44,1,10.34440305,1.875304592
44,2,14.32033686,4.332990571
44,3,3.745851277,2.467545934
44,4,7.474260883,2.079690598
45,1,10.34878508,2.012799096
45,2,14.32033686,4.332990571
45,3,3.745851277,2.467545934
45,4,7.474260883,2.079690598
46,1,10.40345576,2.012808557
46,2,14.32020257,4.384138379
46,3,3.745851277,2.467545934
46,4,7.47367578,1.944361992
47,1,10.43079711,2.012813288
47,2,14.29614654,4.434771739
47,3,3.760674577,2.530643166
47,4,7.473081037,1.80680377
48,1,10.45814247,2.01281802
48,2,14.24842726,4.484886515
48,3,3.709594194,2.53056205
48,4,7.472779976,1.737171263
49,1,10.46157323,2.148134807
49,2,14.22479544,4.534804425
49,3,3.699062021,2.593115826
49,4,7.472476414,1.666960374
50,1,10.50379974,2.215007045
50,2,14.22499274,4.584536937
50,3,3.673628858,2.593071098
50,4,7.499949265,1.666939521
51,1,10.5187775,2.281334671
51,2,14.20160698,4.633759502
51,3,3.673628858,2.593071098
51,4,7.500139215,1.737155681
52,1,10.56045175,2.347167129
52,2,14.17838442,4.68263858
52,3,3.673628858,2.593071098
52,4,7.499949265,1.666939521
53,1,10.57508992,2.412457877
53,2,14.17838442,4.68263858
53,3,3.633000289,2.530440417
53,4,7.499564591,1.524742723
54,1,10.6018041,2.412491075
54,2,14.17873817,4.731350522
54,3,3.633000289,2.530440417
54,4,7.527193424,1.45271004
55,1,10.62852209,2.412524277
55,2,14.20215591,4.731523309
55,3,3.607476097,2.530399885
55,4,7.5550212,1.452672831
56,1,10.64283825,2.477312378
56,2,14.17908952,4.779730882
56,3,3.622773115,2.592981661
56,4,7.555059845,1.380057928
57,1,10.63250889,2.668564153
57,2,14.13292926,4.82742798
57,3,3.622773115,2.592981661
57,4,7.555098818,1.306826941
58,1,10.63250889,2.668564153
58,2,14.13292926,4.82742798
58,3,3.581955458,2.530359357
58,4,7.583009381,1.380015079
59,1,10.6711366,2.605377179
59,2,14.15575435,4.779555712
59,3,3.550802332,2.403728743
59,4,7.583166931,1.306778364
60,1,10.6711366,2.605377179
60,2,14.15575435,4.779555712
60,3,3.525086902,2.403696787
60,4,7.611517815,1.232863183
61,1,10.6711366,2.605377179
61,2,14.17873817,4.731350522
61,3,3.540823991,2.467255606
61,4,7.611798716,1.158364423
62,1,10.65881328,2.668614866
62,2,14.17873817,4.731350522
62,3,3.566439865,2.46729188
62,4,7.612082031,1.083225349
63,1,10.67279066,2.731410724
63,2,14.15532334,4.731177757
63,3,3.540823991,2.467255606
63,4,7.584141042,0.853967662
64,1,10.64841758,2.855433778
64,2,14.13191141,4.731005013
64,3,3.540823991,2.467255606
64,4,7.584477153,0.69772804
65,1,10.62442151,2.977538366
65,2,14.13191141,4.731005013
65,3,3.473666864,2.403632887
65,4,7.584647432,0.618574498
66,1,10.60079378,3.097768658
66,2,14.10850239,4.73083229
66,3,3.431800179,2.339553822
66,4,7.584477153,0.69772804
67,1,10.57752598,3.216167483
67,2,14.08576617,4.779030331
67,3,3.380201366,2.339498715
67,4,7.584477153,0.69772804
68,1,10.56602448,3.274693122
68,2,14.06244255,4.778855247
68,3,3.337814416,2.274930205
68,4,7.613535938,0.697629993
69,1,10.5294043,3.332682951
69,2,14.01670639,4.826540723
69,3,3.304231161,2.144303034
69,4,7.613834416,0.618469785
70,1,10.51817137,3.390325283
70,2,13.99444519,4.874071958
70,3,3.278135694,2.144289064
70,4,7.613834416,0.618469785
71,1,10.51817137,3.390325283
71,2,13.94926269,4.921095309
71,3,3.234843878,2.078185847
71,4,7.643456494,0.538496585
72,1,10.51817137,3.390325283
72,2,13.92738539,4.967975815
72,3,3.252043944,2.144275095
72,4,7.643456494,0.538496585
73,1,10.48201102,3.447434801
73,2,13.90439441,4.967791631
73,3,3.252043944,2.144275095
73,4,7.643456494,0.538496585
74,1,10.47103986,3.504213734
74,2,13.88274569,5.014350688
74,3,3.252043944,2.144275095
74,4,7.643456494,0.538496585
75,1,10.4493417,3.616508086
75,2,13.81558752,5.060216741
75,3,3.252043944,2.144275095
75,4,7.643456494,0.538496585
76,1,10.41739139,3.781860342
76,2,13.74889967,5.105761589
76,3,3.295096572,2.20985764
76,4,7.643456494,0.538496585
77,1,10.38253328,3.836048842
77,2,13.72615958,5.105571013
77,3,3.311923172,2.274907114
77,4,7.67278209,0.538385056
78,1,10.34793353,3.88983571
78,2,13.72615958,5.105571013
78,3,3.345179865,2.403473215
78,4,7.673346988,0.457798721
79,1,10.32767712,3.996486605
79,2,13.70342224,5.10538046
79,3,3.36161306,2.467001836
79,4,7.702807834,0.457680273
80,1,10.2837944,4.101468629
80,2,13.67666859,5.012674229
80,3,3.36161306,2.467001836
80,4,7.732273364,0.457561807
81,1,10.25988038,4.101330689
81,2,13.67259546,4.91891343
81,3,3.40341042,2.530075825
81,4,7.732273364,0.457561807
82,1,10.23596942,4.101192767
82,2,13.60349209,4.918368461
82,3,3.40341042,2.530075825
82,4,7.733106912,0.376240812
83,1,10.20253025,4.153039723
83,2,13.57809563,4.870840826
83,3,3.40341042,2.530075825
83,4,7.761743577,0.457443322
84,1,10.17871148,4.152899011
84,2,13.53189132,4.870482252
84,3,3.40341042,2.530075825
84,4,7.732273364,0.457561807
85,1,10.14560324,4.204367262
85,2,13.50617553,4.822643279
85,3,3.40341042,2.530075825
85,4,7.762708988,0.376115304
86,1,10.08909467,4.255317513
86,2,13.48028819,4.774485179
86,3,3.419491123,2.592624162
86,4,7.762708988,0.376115304
87,1,10.05654936,4.306043453
87,2,13.45422758,4.726004748
87,3,3.419491123,2.592624162
87,4,7.761743577,0.457443322
88,1,10.03299996,4.305894621
88,2,13.40758053,4.725660565
88,3,3.444889044,2.592668827
88,4,7.762708988,0.376115304
89,1,9.983598718,4.456210584
89,2,13.36094503,4.725316466
89,3,3.470290486,2.592713499
89,4,7.762708988,0.376115304
90,1,9.912181228,4.603221766
90,2,13.31432108,4.724972453
90,3,3.511360356,2.654835115
90,4,7.762708988,0.376115304
91,1,9.873025709,4.699580986
91,2,13.29101344,4.724800479
91,3,3.536671644,2.654883914
91,4,7.733947949,0.294189246
92,1,9.842249058,4.747175451
92,2,13.34821721,4.528794113
92,3,3.530924838,2.53027832
92,4,7.733947949,0.294189246
93,1,9.834409643,4.794612649
93,2,13.36552227,4.428638786
93,3,3.581955458,2.530359357
93,4,7.792315791,0.375989776
94,1,9.758695057,4.841199897
94,2,13.38621049,4.378108951
94,3,3.566439865,2.46729188
94,4,7.792315791,0.375989776
95,1,9.713423129,4.840848559
95,2,13.37991155,4.275666248
95,3,3.560860815,2.339691657
95,4,7.820698062,0.457206295
96,1,9.660969263,4.887276571
96,2,13.37672875,4.223902711
96,3,3.57100041,2.275138176
96,4,7.848833155,0.537715512
97,1,9.608882361,4.933379774
97,2,13.37029528,4.119271999
97,3,3.581222101,2.210062029
97,4,7.878191258,0.537603859
98,1,9.579547073,4.9793437
98,2,13.36704413,4.066396953
98,3,3.607255679,2.210080625
98,4,7.876724287,0.617526627
99,1,9.534772789,4.978979456
99,2,13.40648123,3.905741174
99,3,3.633292954,2.210099225
99,4,7.876724287,0.617526627
100,1,9.479848598,5.204903657
100,2,13.44679128,3.741529207
100,3,3.633292954,2.210099225
100,4,7.878191258,0.537603859
101,1,9.451533981,5.249035525
101,2,13.44065801,3.629870487
101,3,3.659333927,2.210117827
101,4,7.848833155,0.537715512
102,1,9.426276112,5.114800044
102,2,13.43443398,3.516559664
102,3,3.643810899,2.144484832
102,4,7.847495887,0.617631488
103,1,9.375888396,5.159331218
103,2,13.42492334,3.343414629
103,3,3.643810899,2.144484832
103,4,7.848833155,0.537715512
104,1,9.314146546,5.291890847
104,2,13.44425386,3.225897031
104,3,3.617667031,2.144470836
104,4,7.878191258,0.537603859
105,1,9.25919953,5.378670912
105,2,13.46697593,3.166507148
105,3,3.617667031,2.144470836
105,4,7.879671296,0.456969192
106,1,9.215809257,5.378271081
106,2,13.4638807,3.10657795
106,3,3.633292954,2.210099225
106,4,7.881164576,0.375613071
107,1,9.167137611,5.421024632
107,2,13.4638807,3.10657795
107,3,3.633292954,2.210099225
107,4,7.909164948,0.456850612
108,1,9.118792846,5.463491047
108,2,13.41519683,3.166339591
108,3,3.633292954,2.210099225
108,4,7.909164948,0.456850612
109,1,9.09725279,5.463287576
109,2,13.41190541,3.10641803
109,3,3.659333927,2.210117827
109,4,7.909164948,0.456850612
110,1,9.049306481,5.505467986
110,2,13.41190541,3.10641803
110,3,3.643810899,2.144484832
110,4,7.909164948,0.456850612
111,1,9.044464199,5.547780936
111,2,13.41190541,3.10641803
111,3,3.669958496,2.144498831
111,4,7.902805791,0.775182208
112,1,8.97568724,5.589196118
112,2,13.41190541,3.10641803
112,3,3.6853786,2.210136431
112,4,7.899708972,0.930205148
113,1,8.94986376,5.630752779
113,2,13.41190541,3.10641803
113,3,3.711426973,2.210155038
113,4,7.898180627,1.006712218
114,1,8.903032205,5.671827646
114,2,13.41190541,3.10641803
114,3,3.711426973,2.210155038
114,4,7.896665428,1.082561209
115,1,8.856508979,5.712632084
115,2,13.41190541,3.10641803
115,3,3.737479047,2.210173648
115,4,7.868187424,1.082627669
116,1,8.814309423,5.712204907
116,2,13.41519683,3.166339591
116,3,3.804483435,2.275346412
116,4,7.868187424,1.082627669
117,1,8.754869636,5.670344272
117,2,13.4410846,3.166423364
117,3,3.804483435,2.275346412
117,4,7.868187424,1.082627669
118,1,8.687768201,5.710923959
118,2,13.46697593,3.166507148
118,3,3.845114456,2.339995236
118,4,7.868187424,1.082627669
119,1,8.666686371,5.710710553
119,2,13.49287082,3.166590944
119,3,3.845114456,2.339995236
119,4,7.839713792,1.082694118
120,1,8.624529883,5.710283812
120,2,13.4958453,3.22607213
120,3,3.819255001,2.339967619
120,4,7.839713792,1.082694118
121,1,8.558098369,5.750588056
121,2,13.45052125,3.343509503
121,3,3.819255001,2.339967619
121,4,7.869579509,1.006784814
122,1,8.519180487,5.709217384
122,2,13.42811718,3.401559799
122,3,3.80815522,2.404048558
122,4,7.869579509,1.006784814
123,1,8.437775578,5.667169592
123,2,13.45669556,3.459375202
123,3,3.782403671,2.404016556
123,4,7.869579509,1.006784814
124,1,8.353308495,5.666323925
124,2,13.48210724,3.459477205
124,3,3.756655738,2.403984559
124,4,7.898180627,1.006712218
125,1,8.238953555,5.828434575
125,2,13.45974845,3.516665128
125,3,3.73091142,2.403952566
125,4,7.896665428,1.082561209
126,1,8.172522732,5.907826704
126,2,13.48506633,3.516770606
126,3,3.73091142,2.403952566
126,4,7.896665428,1.082561209
127,1,8.132966972,5.867491028
127,2,13.48506633,3.516770606
127,3,3.715853626,2.339857188
127,4,7.925147806,1.082494739
128,1,8.093171518,5.82691093
128,2,13.5103876,3.516876098
128,3,3.741698505,2.33988479
128,4,7.938663291,0.456732014
129,1,8.051540533,5.826475823
129,2,13.5103876,3.516876098
129,3,3.741698505,2.33988479
129,4,7.947610761,0.042466911
130,1,8.009918887,5.826040813
130,2,13.5103876,3.516876098
130,3,3.767547026,2.339912395
130,4,7.979763537,-0.042823952
131,1,7.989111566,5.825823344
131,2,13.5103876,3.516876098
131,3,3.793399191,2.339940005
131,4,7.977786635,0.042311894
132,1,7.926703601,5.825171086
132,2,13.5103876,3.516876098
132,3,3.845114456,2.339995236
132,4,7.975827666,0.126675464
133,1,7.885109954,5.824736369
133,2,13.5103876,3.516876098
133,3,3.870977556,2.340022858
133,4,7.993683975,0.617107016
134,1,7.821870409,5.864205929
134,2,13.56104038,3.517087125
134,3,3.908349161,2.275439047
134,4,7.989763756,0.774907214
135,1,7.781166632,5.823650002
135,2,13.56369816,3.573968441
135,3,3.934324783,2.275462213
135,4,7.987829274,0.852775771
136,1,7.698053912,5.822781348
136,2,13.58893644,3.574077399
136,3,3.986287063,2.275508557
136,4,8.012629224,1.006421724
137,1,7.614762268,5.86201892
137,2,13.57155521,3.742123531
137,3,4.012273721,2.275531733
137,4,8.01062119,1.082295267
138,1,7.552674927,5.861363294
138,2,13.57413616,3.797360678
138,3,4.03826406,2.275554913
138,4,8.037007996,1.157458303
139,1,7.490780663,5.900554371
139,2,13.57669843,3.852197921
139,3,4.064258081,2.275578097
139,4,8.034912948,1.232046032
140,1,7.428928266,5.899894574
140,2,13.60148074,3.852323215
140,3,4.116257167,2.275624473
140,4,8.006656513,1.232100567
141,1,7.367096516,5.899234998
141,2,13.60148074,3.852323215
141,3,4.116257167,2.275624473
141,4,8.006656513,1.232100567
142,1,7.285497516,5.937939598
142,2,13.65105515,3.852573854
142,3,4.155712524,2.340326951
142,4,7.978404381,1.232155093
143,1,7.221893438,5.857870327
143,2,13.69852994,3.797971479
143,3,4.181619438,2.340354619
143,4,7.978404381,1.232155093
144,1,7.180587269,5.857434145
144,2,13.74831046,3.798215913
144,3,4.207530007,2.340382291
144,4,7.976567436,1.306097506
145,1,7.139290314,5.85699806
145,2,13.77504829,3.853200739
145,3,4.194283425,2.275694062
145,4,7.976567436,1.306097506
146,1,7.099397273,5.896379375
146,2,13.82466841,3.853451609
146,3,4.207050123,2.210509078
146,4,7.976567436,1.306097506
147,1,7.061264987,5.974829661
147,2,13.82795751,3.962005537
147,3,4.233172663,2.210527738
147,4,7.948439704,1.306146187
148,1,7.025211193,6.090895951
148,2,13.83119963,4.069009086
148,3,4.219920786,2.14479326
148,4,7.948439704,1.306146187
149,1,6.964461011,6.090215849
149,2,13.8101112,4.174351771
149,3,4.246150617,2.144807303
149,4,7.948439704,1.306146187
150,1,6.901756783,6.050946302
150,2,13.74300698,4.329341849
150,3,4.246150617,2.144807303
150,4,7.948439704,1.306146187
151,1,6.859045714,6.011671249
151,2,13.72485099,4.481366083
151,3,4.285428894,2.210565066
151,4,7.948439704,1.306146187
152,1,6.838686624,6.011447585
152,2,13.72869104,4.581068589
152,3,4.285428894,2.210565066
152,4,7.948439704,1.306146187
153,1,6.779983676,6.049595739
153,2,13.73247853,4.679406062
153,3,4.311562587,2.210583734
153,4,7.948439704,1.306146187
154,1,6.739410454,6.049145749
154,2,13.78108097,4.728416423
154,3,4.311562587,2.210583734
154,4,7.920316237,1.30619486
155,1,6.701440555,6.087271316
155,2,13.78278395,4.776755929
155,3,4.324862597,2.144849442
155,4,7.918732954,1.379500386
156,1,6.663710802,6.125155753
156,2,13.76302629,4.872276003
156,3,4.337699998,2.210602405
156,4,7.917163003,1.452188598
157,1,6.603264784,6.124472792
157,2,13.76477273,4.919640367
157,3,4.389985982,2.210639754
157,4,7.889280814,1.45222588
158,1,6.562978419,6.124017609
158,2,13.78948161,4.966871051
158,3,4.389985982,2.210639754
158,4,7.861402817,1.452263157
159,1,6.52581418,6.161656557
159,2,13.76994223,5.05983979
159,3,4.416134555,2.210658433
159,4,7.861402817,1.452263157
160,1,6.485667553,6.161198818
160,2,13.7334446,5.286981646
160,3,4.454610646,2.275926239
160,4,7.860080027,1.524330717
161,1,6.448866933,6.198598663
161,2,13.69624393,5.463284963
161,3,4.506720389,2.275972714
161,4,7.860080027,1.524330717
162,1,6.432239335,6.235995727
162,2,13.66000194,5.635044834
162,3,4.544700466,2.340742385
162,4,7.831127388,1.595822807
163,1,6.395833296,6.272930573
163,2,13.62468205,5.802434655
163,3,4.558844913,2.276019202
163,4,7.831127388,1.595822807
164,1,6.375954961,6.27269786
164,2,13.62879925,5.884766691
164,3,4.610984223,2.276065704
164,4,7.829941552,1.666689039
165,1,6.356078766,6.272465171
165,2,13.67169114,5.885214977
165,3,4.637059426,2.276088959
165,4,7.831127388,1.595822807
166,1,6.320026911,6.309167639
166,2,13.63487923,6.006348791
166,3,4.663138327,2.276112218
166,4,7.831127388,1.595822807
167,1,6.300216629,6.30893373
167,2,13.67549051,5.966528401
167,3,4.689220929,2.276135481
167,4,7.831127388,1.595822807
168,1,6.28419873,6.345642397
168,2,13.71636466,5.926450259
168,3,4.704014706,2.210864075
168,4,7.801357746,1.736984123
169,1,6.268278199,6.382127922
169,2,13.73775225,5.926676106
169,3,4.704014706,2.210864075
169,4,7.800304501,1.806678901
170,1,6.248592145,6.381891559
170,2,13.71812548,5.9669832
170,3,4.741397235,2.276182015
170,4,7.800304501,1.806678901
171,1,6.228908191,6.38165522
171,2,13.73775225,5.926676106
171,3,4.741397235,2.276182015
171,4,7.772081321,1.875806706
172,1,6.189546576,6.38118262
172,2,13.71812548,5.9669832
172,3,4.767490941,2.276205287
172,4,7.798223851,1.944358643
173,1,6.189546576,6.38118262
173,2,13.73944658,5.967210638
173,3,4.79358835,2.276228562
173,4,7.798223851,1.944358643
174,1,6.169868915,6.380946357
174,2,13.71812548,5.9669832
174,3,4.819689464,2.276251841
174,4,7.798223851,1.944358643
175,1,6.130519886,6.380473907
175,2,13.67737251,6.00680662
175,3,4.845794281,2.276275123
175,4,7.798223851,1.944358643
176,1,6.091179244,6.380001558
176,2,13.65612467,6.006577693
176,3,4.845794281,2.276275123
176,4,7.798223851,1.944358643
177,1,6.051846985,6.37952931
177,2,13.65612467,6.006577693
177,3,4.871902804,2.276298409
177,4,7.798223851,1.944358643
178,1,6.012523109,6.379057162
178,2,13.67549051,5.966528401
178,3,4.882490637,2.341103141
178,4,7.798223851,1.944358643
179,1,5.977885956,6.415068587
179,2,13.69680679,5.966755787
179,3,4.908500214,2.341130918
179,4,7.798223851,1.944358643
180,1,5.938695255,6.414594169
180,2,13.69680679,5.966755787
180,3,4.918902681,2.405428892
180,4,7.798223851,1.944358643
181,1,5.899512878,6.414119852
181,2,13.67737251,6.00680662
181,3,4.955033705,2.469258191
181,4,7.798223851,1.944358643
182,1,5.865336468,6.449905391
182,2,13.67737251,6.00680662
182,3,4.980847621,2.469294745
182,4,7.798223851,1.944358643
183,1,5.845810359,6.449667104
183,2,13.67737251,6.00680662
183,3,5.016604134,2.532637603
183,4,7.798223851,1.944358643
184,1,5.845810359,6.449667104
184,2,13.65806065,6.046605164
184,3,5.042324913,2.532678448
184,4,7.771156463,1.944358922
185,1,5.826286317,6.449428842
185,2,13.69862274,6.007035573
185,3,5.068049287,2.532719299
185,4,7.744093026,1.944359201
186,1,5.806764341,6.449190606
186,2,13.69862274,6.007035573
186,3,5.093777257,2.532760155
186,4,7.744093026,1.944359201
187,1,5.787244432,6.448952395
187,2,13.69862274,6.007035573
187,4,7.744093026,1.944359201
188,1,5.787244432,6.448952395
188,2,13.69680679,5.966755787
188,4,7.716336696,2.012343538
189,1,5.77298186,6.484753588
189,2,13.71636466,5.926450259
189,3,5.016492369,1.668824594
189,4,7.716336696,2.012343538
190,1,5.77298186,6.484753588
190,2,13.73433163,5.844842716
190,3,4.974051416,1.384014838
190,4,7.689391352,2.012338875
191,1,5.778206158,6.520580568
191,2,13.75252797,5.762193369
191,3,4.980085438,1.237941837
191,4,7.689391352,2.012338875
192,1,5.778206158,6.520580568
192,2,13.70920999,5.761754871
192,3,4.980085438,1.237941837
192,4,7.662449924,2.012334212
193,1,5.778206158,6.520580568
193,2,13.68566911,5.719710425
193,3,4.969184481,1.163995829
193,4,7.662449924,2.012334212
194,1,5.797609517,6.520821131
194,2,13.62051262,5.719058091
194,3,4.986223368,1.089353387
194,4,7.636248139,1.875833221
195,1,5.778206158,6.520580568
195,2,13.618408,5.676971879
195,3,4.997099072,1.163936343
195,4,7.636996042,1.737077735
196,1,5.778206158,6.520580568
196,2,13.59662522,5.676756227
196,3,4.986223368,1.089353387
196,4,7.60961659,1.737093329
197,2,13.57484495,5.6765406
197,4,7.609353939,1.806751768
198,2,13.59443776,5.634403111
198,4,7.608835078,1.944360597
199,2,13.5530672,5.676324998
199,4,7.60832463,2.079738183
200,2,13.5530672,5.676324998
200,4,7.60832463,2.079738183
201,1,5.83136932,6.485471815
201,2,13.5922363,5.591778767
201,4,7.608072497,2.14660715
202,1,5.821173085,6.413171521
202,2,13.56803094,5.548670344
202,4,7.608072497,2.14660715
203,1,5.821173085,6.413171521
203,2,13.56573032,5.505497521
203,4,7.581360278,2.146592849
204,1,5.830553284,6.340240691
204,2,13.60549359,5.418720955
204,4,7.581360278,2.146592849
205,1,5.845165932,6.303560756
205,2,13.62127244,5.28598758
205,4,7.581360278,2.146592849
206,1,5.864927426,6.303794088
206,2,13.59660104,5.24089565
206,4,7.581360278,2.146592849
207,1,5.884691038,6.304027446
207,2,13.52663535,5.1951226
207,4,7.581360278,2.146592849
208,1,5.87969094,6.266888144
208,2,13.45895379,5.194538991
208,4,7.581360278,2.146592849
209,1,5.894545194,6.229755368
209,2,13.36874955,5.19376117
209,4,7.581360278,2.146592849
210,1,5.894545194,6.229755368
210,2,13.30112473,5.19317805
210,4,7.581360278,2.146592849
211,1,5.894545194,6.229755368
211,2,13.25605502,5.192789419
211,4,7.581360278,2.146592849
212,1,5.894545194,6.229755368
212,2,13.23005918,5.147140369
212,4,7.581360278,2.146592849
213,1,5.894545194,6.229755368
213,2,13.18121975,5.101004082
213,4,7.581360278,2.146592849
214,1,5.894545194,6.229755368
214,2,13.11321309,5.100434145
214,4,7.581360278,2.146592849
215,1,5.894545194,6.229755368
215,2,13.08658736,5.05419646
215,4,7.581360278,2.146592849
216,1,5.894545194,6.229755368
216,2,13.04111849,5.053820966
216,4,7.581360278,2.146592849
217,1,5.869599898,6.191934752
217,2,12.99136951,5.007099246
217,4,7.581360278,2.146592849
218,1,5.85938588,6.116067934
218,2,12.94577154,5.006728302
218,4,7.581360278,2.146592849
219,1,5.843829311,6.000518172
219,2,12.91842879,4.959892944
219,4,7.581360278,2.146592849
220,1,5.818270172,5.961305432
220,2,12.86320066,4.865292795
220,3,4.82359888,-0.025886177
220,4,7.581360278,2.146592849
221,1,5.812925656,5.922073888
221,2,12.78913333,4.817169307
221,3,4.835897115,0.058452161
221,4,7.581360278,2.146592849
222,1,5.787115128,5.882380894
222,2,12.69681063,4.816464506
222,3,4.835897115,0.058452161
222,4,7.581360278,2.146592849
223,1,5.776132008,5.80269433
223,2,12.64513675,4.768215934
223,4,7.581360278,2.146592849
224,1,5.770588846,5.762476657
224,2,12.59884807,4.767868458
224,4,7.58150412,2.079728663
225,1,5.770588846,5.762476657
225,2,12.55257079,4.767521068
225,4,7.60832463,2.079738183
226,1,5.765010851,5.722006254
226,2,12.51747811,4.670598125
226,4,7.608578815,2.01232489
227,1,5.765010851,5.722006254
227,2,12.4709038,4.670260493
227,4,7.635878772,1.944360318
228,1,5.791212772,5.762689963
228,2,12.42434105,4.669922944
228,4,7.635878772,1.944360318
229,1,5.796691843,5.802909211
229,2,12.401064,4.669754201
229,4,7.636248139,1.875833221
230,1,5.822635223,5.843094524
